name,|V|,gir,bip,CayTy,|G_v|,solv,rad,AtNo,AtTy,AltExp,AltPer,AltSeq,CCa,CCb,MetaCircTy
HAT[864;120],864,8,b,Cay,2,solv,36,18,---,2,12,[36;72],24,72,{4}
HAT[864;121],864,8,b,Cay,2,solv,72,72,tight,1,12,[72],12,144,{1;2;3;4}
HAT[864;122],864,8,b,Cay,2,solv,72,72,tight,1,12,[72],36,48,{2;4}
HAT[864;123],864,8,b,Cay,2,solv,72,72,tight,1,12,[72],24,144,{1;2;3;4}
HAT[864;124],864,8,b,Cay,2,solv,72,72,tight,1,12,[72],48,72,{2;4}
HAT[864;125],864,8,b,Cay,2,solv,36,18,---,2,12,[36;72],24,72,{1;3;4}
HAT[864;126],864,8,b,Cay,2,solv,18,9,---,3,12,[18;36;72],24,36,{}
HAT[864;127],864,8,b,Cay,2,solv,18,9,---,3,12,[18;36;72],12,72,{}
HAT[864;128],864,8,b,Cay,2,solv,36,18,---,2,12,[36;72],12,36,{}
HAT[864;129],864,8,b,Cay,2,solv,36,18,---,2,12,[36;72],24,72,{}
HAT[864;130],864,6,b,Cay,2,solv,144,144,tight,1,6,[144],6,288,{1;2;3;4}
HAT[864;131],864,8,b,Cay,2,solv,144,144,tight,1,6,[144],18,96,{2;3;4}
HAT[864;132],864,8,b,Cay,2,solv,144,144,tight,1,6,[144],12,288,{1;2;3;4}
HAT[864;133],864,8,b,Cay,2,solv,144,144,tight,1,6,[144],36,96,{2;3;4}
HAT[864;134],864,8,b,Cay,2,solv,36,18,---,2,12,[36;72],12,36,{}
HAT[864;135],864,8,b,Cay,2,solv,36,18,---,2,12,[36;72],24,72,{}
HAT[864;136],864,8,b,Cay,2,solv,36,18,---,2,12,[36;72],12,36,{}
HAT[864;137],864,8,b,Cay,2,solv,36,18,---,2,12,[36;72],24,72,{}
HAT[864;138],864,8,b,Cay,2,solv,18,6,---,2,12,[18;72],24,36,{}
HAT[864;139],864,8,b,Cay,2,solv,18,6,---,2,12,[18;72],12,72,{}
HAT[864;140],864,8,b,Cay,2,solv,9,3,---,2,12,[9;72],24,36,{}
HAT[864;141],864,8,b,Cay,2,solv,9,3,---,2,12,[9;72],12,72,{}
HAT[864;142],864,6,b,Cay,2,solv,36,18,---,3,6,[36;72;144],6,36,{}
HAT[864;143],864,8,b,Cay,2,solv,36,18,---,3,6,[36;72;144],12,18,{}
HAT[864;144],864,6,b,Cay,2,solv,36,18,---,3,6,[36;72;144],12,36,{}
HAT[864;145],864,8,b,Cay,2,solv,36,18,---,3,6,[36;72;144],12,36,{}
HAT[864;146],864,6,b,Cay,2,solv,18,9,---,3,6,[18;72;144],6,72,{}
HAT[864;147],864,8,b,Cay,2,solv,18,9,---,3,6,[18;72;144],18,24,{}
HAT[864;148],864,6,b,Cay,2,solv,18,9,---,3,6,[18;72;144],12,72,{}
HAT[864;149],864,8,b,Cay,2,solv,18,9,---,3,6,[18;72;144],24,36,{}
HAT[864;150],864,6,b,Cay,2,solv,18,6,---,2,6,[18;144],24,36,{}
HAT[864;151],864,8,b,Cay,2,solv,18,6,---,2,6,[18;144],24,36,{}
HAT[864;152],864,6,b,Cay,2,solv,36,12,---,2,6,[36;144],24,72,{}
HAT[864;153],864,8,b,Cay,2,solv,36,12,---,2,6,[36;144],24,72,{}
HAT[864;154],864,8,b,Cay,2,solv,18,6,---,2,6,[18;144],18,24,{}
HAT[864;155],864,8,b,Cay,2,solv,18,6,---,2,6,[18;144],24,36,{}
HAT[864;156],864,8,b,Cay,2,solv,36,12,---,2,6,[36;144],12,18,{}
HAT[864;157],864,8,b,Cay,2,solv,36,12,---,2,6,[36;144],12,36,{}
HAT[864;158],864,6,nb,Cay,2,solv,9,3,---,3,3,[9;36;288],6,36,{}
HAT[864;159],864,6,nb,Cay,2,solv,9,3,---,3,3,[9;36;288],6,36,{}
HAT[864;160],864,6,nb,Cay,2,solv,36,6,---,2,3,[36;288],18,24,{}
HAT[864;161],864,6,nb,Cay,2,solv,36,6,---,2,3,[36;288],9,24,{}
HAT[873;1],873,6,nb,Cay,2,solv,97,97,tight,1,9,[97],9,18,{2}
HAT[873;2],873,3,nb,Cay,2,solv,291,291,tight,1,3,[291],3,6,{2}
HAT[875;1],875,8,nb,Cay,2,solv,25,25,tight,1,35,[25],70,175,{1;2;4}
HAT[875;2],875,8,nb,Cay,2,solv,25,25,tight,1,35,[25],70,175,{1;2;4}
HAT[875;3],875,8,nb,Cay,2,solv,175,175,tight,1,5,[175],10,175,{1;2;4}
HAT[875;4],875,8,nb,Cay,2,solv,175,175,tight,1,5,[175],10,175,{1;2;4}
HAT[876;1],876,3,nb,Cay,2,solv,146,73,---,2,3,[146;292],3,6,{}
HAT[876;2],876,8,b,Cay,2,solv,73,73,tight,1,12,[73],12,12,{2}
HAT[876;3],876,6,b,Cay,2,solv,73,73,tight,1,12,[73],12,12,{2}
HAT[876;4],876,4,b,Cay,2,solv,219,219,tight,1,4,[219],4,12,{2;4}
HAT[876;5],876,6,b,Cay,2,solv,146,146,tight,1,6,[146],6,12,{2;4}
HAT[876;6],876,6,b,Cay,2,solv,146,146,tight,1,6,[146],6,12,{2;4}
HAT[876;7],876,8,b,n-Cay,2,solv,73,73,tight,1,12,[73],24,24,{2}
HAT[876;8],876,8,b,n-Cay,2,solv,73,73,tight,1,12,[73],24,24,{2}
HAT[876;9],876,8,b,n-Cay,2,solv,73,73,tight,1,12,[73],24,24,{2}
HAT[880;1],880,5,nb,Cay,2,solv,22,11,---,4,5,[22;44;88;176],5,10,{}
HAT[880;2],880,5,nb,Cay,2,solv,22,11,---,4,5,[22;44;88;176],5,10,{}
HAT[880;3],880,6,b,Cay,2,solv,11,11,tight,1,80,[11],80,80,{2}
HAT[880;4],880,6,b,Cay,2,solv,11,11,tight,1,80,[11],80,80,{2}
HAT[880;5],880,8,b,Cay,2,solv,55,55,tight,1,16,[55],16,176,{2;4}
HAT[880;6],880,8,b,Cay,2,solv,22,22,tight,1,40,[22],40,40,{2;4}
HAT[880;7],880,8,b,Cay,2,solv,22,22,tight,1,40,[22],40,40,{2;4}
HAT[880;8],880,8,b,Cay,2,solv,110,110,tight,1,8,[110],8,88,{2;4}
HAT[880;9],880,8,b,Cay,2,solv,22,22,tight,1,40,[22],80,80,{2;4}
HAT[880;10],880,8,b,Cay,2,solv,22,22,tight,1,40,[22],80,80,{2;4}
HAT[880;11],880,8,b,Cay,2,solv,110,110,tight,1,8,[110],16,176,{2;4}
HAT[880;12],880,8,b,Cay,2,solv,44,44,tight,1,20,[44],20,40,{2;4}
HAT[880;13],880,8,b,Cay,2,solv,44,44,tight,1,20,[44],20,40,{2;4}
HAT[880;14],880,8,b,Cay,2,solv,44,44,tight,1,20,[44],20,40,{2;4}
HAT[880;15],880,8,b,Cay,2,solv,44,44,tight,1,20,[44],20,40,{2;4}
HAT[880;16],880,8,b,Cay,2,solv,20,20,tight,1,44,[20],44,88,{2}
HAT[880;17],880,8,b,Cay,2,solv,220,220,tight,1,4,[220],8,44,{2;4}
HAT[880;18],880,4,b,Cay,2,solv,220,220,tight,1,4,[220],4,88,{2;4}
HAT[880;19],880,8,b,Cay,2,solv,44,44,tight,1,20,[44],20,40,{2;4}
HAT[880;20],880,8,b,Cay,2,solv,44,44,tight,1,20,[44],20,40,{2;4}
HAT[880;21],880,8,b,Cay,2,solv,44,44,tight,1,20,[44],20,40,{2;4}
HAT[880;22],880,8,b,Cay,2,solv,44,44,tight,1,20,[44],20,40,{2;4}
HAT[880;23],880,8,b,Cay,2,solv,20,20,tight,1,44,[20],44,88,{2}
HAT[880;24],880,4,b,Cay,2,solv,220,220,tight,1,4,[220],4,88,{2;4}
HAT[880;25],880,8,b,Cay,2,solv,220,220,tight,1,4,[220],8,44,{2;4}
HAT[880;26],880,8,b,Cay,2,solv,22,11,---,2,20,[22;44],20,20,{}
HAT[880;27],880,8,b,Cay,2,solv,22,11,---,2,20,[22;44],20,20,{}
HAT[880;28],880,4,b,Cay,2,solv,110,55,---,2,4,[110;220],4,44,{}
HAT[880;29],880,8,b,Cay,2,solv,22,11,---,2,20,[22;44],40,40,{4}
HAT[880;30],880,8,b,Cay,2,solv,22,11,---,2,20,[22;44],40,40,{4}
HAT[880;31],880,8,b,Cay,2,solv,110,55,---,2,4,[110;220],8,88,{}
HAT[880;32],880,8,b,Cay,2,solv,88,88,tight,1,10,[88],10,80,{2;4}
HAT[880;33],880,8,b,Cay,2,solv,88,88,tight,1,10,[88],10,80,{2;4}
HAT[880;34],880,8,b,Cay,2,solv,88,88,tight,1,10,[88],10,80,{2;4}
HAT[880;35],880,8,b,Cay,2,solv,88,88,tight,1,10,[88],10,80,{2;4}
HAT[880;36],880,8,b,Cay,2,solv,88,88,tight,1,10,[88],20,80,{2;4}
HAT[880;37],880,8,b,Cay,2,solv,88,88,tight,1,10,[88],20,80,{2;4}
HAT[880;38],880,8,b,Cay,2,solv,88,88,tight,1,10,[88],20,80,{2;4}
HAT[880;39],880,8,b,Cay,2,solv,88,88,tight,1,10,[88],20,80,{2;4}
HAT[882;1],882,6,b,Cay,2,solv,3,1,loose,2,6,[3;147],6,42,{}
HAT[882;2],882,6,b,Cay,2,solv,3,1,loose,2,6,[3;147],6,6,{}
HAT[882;3],882,8,b,Cay,4,solv,7,1,loose,2,18,[7;49],18,36,{}
HAT[882;4],882,6,b,Cay,2,solv,7,7,tight,1,126,[7],126,126,{2}
HAT[882;5],882,8,b,Cay,2,solv,7,1,loose,2,18,[7;49],18,126,{4}
HAT[882;6],882,8,b,Cay,2,solv,7,1,loose,2,18,[7;49],18,126,{4}
HAT[882;7],882,6,b,Cay,2,solv,49,49,tight,1,18,[49],18,18,{2}
HAT[882;8],882,6,b,Cay,2,solv,21,21,tight,1,42,[21],42,42,{2}
HAT[882;9],882,6,b,Cay,2,solv,21,21,tight,1,42,[21],42,42,{2}
HAT[882;10],882,6,b,Cay,2,solv,21,3,---,2,6,[21;147],6,6,{}
HAT[882;11],882,6,b,Cay,2,solv,21,3,---,2,6,[21;147],6,42,{4}
HAT[882;12],882,6,b,Cay,2,solv,147,147,tight,1,6,[147],6,6,{2}
HAT[882;13],882,6,b,Cay,2,solv,21,3,---,2,6,[21;147],6,6,{}
HAT[882;14],882,6,b,Cay,2,solv,21,3,---,2,6,[21;147],6,42,{4}
HAT[882;15],882,6,b,Cay,2,solv,21,3,---,2,6,[21;147],6,42,{4}
HAT[882;16],882,6,b,Cay,2,solv,147,147,tight,1,6,[147],6,6,{2}
HAT[884;1],884,4,b,Cay,2,solv,221,221,tight,1,4,[221],4,68,{2;4}
HAT[884;2],884,4,b,Cay,2,solv,221,221,tight,1,4,[221],4,52,{2;4}
HAT[884;3],884,6,b,n-Cay,2,solv,17,17,tight,1,52,[17],104,104,{2}
HAT[888;1],888,6,b,Cay,2,solv,74,37,---,2,6,[74;148],6,6,{}
HAT[888;2],888,6,b,n-Cay,2,solv,74,37,---,2,6,[74;148],12,12,{}
HAT[888;3],888,8,b,Cay,2,solv,37,37,tight,1,24,[37],24,24,{2}
HAT[888;4],888,6,b,Cay,2,solv,37,37,tight,1,24,[37],24,24,{2}
HAT[888;5],888,8,b,Cay,2,solv,111,111,tight,1,8,[111],8,24,{2;4}
HAT[888;6],888,8,b,Cay,2,solv,74,74,tight,1,12,[74],12,12,{2}
HAT[888;7],888,8,b,Cay,2,solv,74,74,tight,1,12,[74],12,12,{2;4}
HAT[888;8],888,4,b,Cay,2,solv,222,222,tight,1,4,[222],4,12,{2;4}
HAT[888;9],888,8,b,Cay,2,solv,74,74,tight,1,12,[74],24,24,{2;4}
HAT[888;10],888,8,b,Cay,2,solv,74,74,tight,1,12,[74],24,24,{2;4}
HAT[888;11],888,8,b,Cay,2,solv,222,222,tight,1,4,[222],8,24,{2;4}
HAT[888;12],888,6,b,Cay,2,solv,148,148,tight,1,6,[148],6,24,{2;4}
HAT[888;13],888,6,b,Cay,2,solv,148,148,tight,1,6,[148],6,24,{2;4}
HAT[888;14],888,8,b,Cay,2,solv,148,148,tight,1,6,[148],12,24,{2;4}
HAT[888;15],888,8,b,Cay,2,solv,148,148,tight,1,6,[148],12,24,{2;4}
HAT[888;16],888,3,nb,Cay,2,solv,148,74,---,2,3,[148;296],3,12,{}
HAT[888;17],888,6,nb,Cay,2,solv,148,74,---,2,3,[148;296],6,12,{}
HAT[889;1],889,7,nb,Cay,2,solv,127,127,tight,1,7,[127],7,14,{2}
HAT[889;2],889,6,nb,Cay,2,solv,127,127,tight,1,7,[127],7,14,{2}
HAT[889;3],889,7,nb,Cay,2,solv,127,127,tight,1,7,[127],7,14,{2}
HAT[891;1],891,6,nb,Cay,2,solv,9,9,tight,1,99,[9],99,198,{2;4}
HAT[891;2],891,8,nb,Cay,2,solv,99,99,tight,1,9,[99],18,99,{2;4}
HAT[891;3],891,8,nb,Cay,2,solv,27,27,tight,1,33,[27],66,297,{1;2;4}
HAT[891;4],891,6,nb,Cay,2,solv,297,297,tight,1,3,[297],6,297,{1;2;4}
HAT[896;1],896,8,b,Cay,2,solv,4,1,loose,3,14,[4;16;64],14,14,{}
HAT[896;2],896,8,b,Cay,2,solv,4,1,loose,3,14,[4;16;64],14,14,{}
HAT[896;3],896,8,b,Cay,2,solv,4,1,loose,3,14,[4;16;64],14,14,{}
HAT[896;4],896,8,b,Cay,2,solv,4,1,loose,3,14,[4;16;64],14,14,{}
HAT[896;5],896,8,b,Cay,2,solv,8,4,---,4,14,[8;16;32;64],14,112,{}
HAT[896;6],896,8,b,Cay,2,solv,8,4,---,4,14,[8;16;32;64],28,112,{}
HAT[896;7],896,8,b,Cay,2,solv,16,16,tight,1,56,[16],56,224,{1;2;3;4}
HAT[896;8],896,8,b,Cay,2,solv,112,112,tight,1,8,[112],32,56,{2;4}
HAT[896;9],896,8,b,Cay,2,solv,112,112,tight,1,8,[112],8,224,{1;2;3;4}
HAT[896;10],896,8,b,Cay,2,solv,16,16,tight,1,56,[16],112,224,{1;2;3;4}
HAT[896;11],896,8,b,Cay,2,solv,112,112,tight,1,8,[112],32,112,{2;4}
HAT[896;12],896,8,b,Cay,2,solv,112,112,tight,1,8,[112],16,224,{1;2;3;4}
HAT[896;13],896,8,b,Cay,2,solv,4,1,loose,3,28,[4;16;32],28,112,{}
HAT[896;14],896,8,b,Cay,2,solv,28,7,---,3,4,[28;112;224],16,28,{}
HAT[896;15],896,4,b,Cay,2,solv,28,7,---,3,4,[28;112;224],4,112,{}
HAT[896;16],896,8,b,Cay,2,solv,4,1,loose,3,28,[4;16;32],56,112,{}
HAT[896;17],896,8,b,Cay,2,solv,28,7,---,3,4,[28;112;224],16,56,{}
HAT[896;18],896,8,b,Cay,2,solv,28,7,---,3,4,[28;112;224],8,112,{}
HAT[896;19],896,7,nb,Cay,8,solv,4,1,loose,4,7,[4;32;64;128],7,14,{}
HAT[897;1],897,6,nb,Cay,2,solv,13,13,tight,1,69,[13],69,138,{2}
HAT[897;2],897,6,nb,Cay,2,solv,299,299,tight,1,3,[299],6,69,{2;4}
HAT[900;1],900,8,b,n-Cay,2,solv,15,1,loose,2,4,[15;225],8,8,{}
HAT[900;2],900,8,b,Cay,2,solv,15,3,---,2,12,[15;75],12,12,{}
HAT[900;3],900,6,b,Cay,2,solv,3,1,loose,2,12,[3;75],12,12,{}
HAT[900;4],900,4,b,Cay,2,solv,9,3,---,2,4,[9;225],4,36,{}
HAT[900;5],900,6,b,Cay,2,solv,3,1,loose,2,4,[3;225],12,12,{}
HAT[900;6],900,8,b,n-Cay,2,solv,5,1,loose,2,36,[5;25],72,72,{}
HAT[900;7],900,4,b,Cay,2,solv,15,1,loose,2,4,[15;225],4,20,{}
HAT[900;8],900,8,b,Cay,2,solv,5,1,loose,2,36,[5;25],36,180,{4}
HAT[900;9],900,6,b,Cay,2,solv,15,15,tight,1,60,[15],60,60,{2;4}
HAT[900;10],900,8,b,Cay,2,solv,15,3,---,2,12,[15;75],12,60,{4}
HAT[900;11],900,8,b,Cay,2,solv,15,3,---,2,12,[15;75],12,60,{4}
HAT[900;12],900,8,b,Cay,2,solv,75,75,tight,1,12,[75],12,12,{2;4}
HAT[900;13],900,8,b,Cay,2,solv,45,45,tight,1,20,[45],20,180,{2;4}
HAT[900;14],900,4,b,Cay,2,solv,45,9,---,2,4,[45;225],4,180,{4}
HAT[900;15],900,8,b,Cay,2,solv,45,9,---,2,4,[45;225],20,36,{4}
HAT[900;16],900,4,b,Cay,2,solv,225,225,tight,1,4,[225],4,36,{2;4}
HAT[900;17],900,8,b,Cay,2,solv,15,1,loose,2,4,[15;225],12,60,{4}
HAT[903;1],903,8,nb,Cay,2,solv,43,43,tight,1,21,[43],21,42,{2}
HAT[903;2],903,8,nb,Cay,2,solv,43,43,tight,1,21,[43],21,42,{2}
HAT[903;3],903,8,nb,Cay,2,solv,43,43,tight,1,21,[43],21,42,{2}
HAT[903;4],903,8,nb,Cay,2,solv,43,43,tight,1,21,[43],21,42,{2}
HAT[903;5],903,8,nb,Cay,2,solv,43,43,tight,1,21,[43],21,42,{2}
HAT[903;6],903,8,nb,Cay,2,solv,43,43,tight,1,21,[43],21,42,{2}
HAT[903;7],903,6,nb,Cay,2,solv,43,43,tight,1,21,[43],21,42,{2}
HAT[903;8],903,8,nb,Cay,2,solv,43,43,tight,1,21,[43],21,42,{2}
HAT[903;9],903,8,nb,Cay,2,solv,43,43,tight,1,21,[43],21,42,{2}
HAT[903;10],903,6,nb,Cay,2,solv,43,43,tight,1,21,[43],21,42,{2}
HAT[903;11],903,6,nb,Cay,2,solv,7,7,tight,1,129,[7],129,258,{2}
HAT[903;12],903,6,nb,Cay,2,solv,301,301,tight,1,3,[301],6,129,{2;4}
HAT[903;13],903,3,nb,Cay,2,solv,301,301,tight,1,3,[301],3,6,{2}
HAT[903;14],903,3,nb,Cay,2,solv,301,301,tight,1,3,[301],3,6,{2}
HAT[903;15],903,6,nb,Cay,2,solv,301,301,tight,1,3,[301],6,21,{2;4}
HAT[903;16],903,8,nb,Cay,2,solv,129,129,tight,1,7,[129],14,21,{2;4}
HAT[903;17],903,8,nb,Cay,2,solv,129,129,tight,1,7,[129],14,21,{2;4}
HAT[903;18],903,6,nb,Cay,2,solv,129,129,tight,1,7,[129],14,21,{2;4}
HAT[904;1],904,8,b,Cay,2,solv,113,113,tight,1,8,[113],8,8,{2}
HAT[904;2],904,8,b,n-Cay,2,solv,113,113,tight,1,8,[113],16,16,{2}
HAT[904;3],904,8,b,n-Cay,2,solv,113,113,tight,1,8,[113],16,16,{2}
HAT[905;1],905,5,nb,Cay,2,solv,181,181,tight,1,5,[181],5,10,{2}
HAT[905;2],905,5,nb,Cay,2,solv,181,181,tight,1,5,[181],5,10,{2}
HAT[906;1],906,6,b,Cay,2,solv,151,151,tight,1,6,[151],6,6,{2}
HAT[912;1],912,3,nb,Cay,2,solv,76,19,---,2,3,[76;304],3,6,{}
HAT[912;2],912,6,b,Cay,2,solv,38,19,---,2,12,[38;76],12,12,{}
HAT[912;3],912,6,b,Cay,2,solv,38,19,---,3,6,[38;76;152],6,12,{}
HAT[912;4],912,6,b,Cay,2,solv,38,19,---,3,6,[38;76;152],6,12,{}
HAT[912;5],912,6,b,Cay,2,solv,19,19,tight,1,48,[19],48,48,{2}
HAT[912;6],912,8,b,Cay,2,solv,38,38,tight,1,24,[38],24,24,{2;4}
HAT[912;7],912,8,b,Cay,2,solv,38,38,tight,1,24,[38],48,48,{2;4}
HAT[912;8],912,8,b,Cay,2,solv,76,76,tight,1,12,[76],12,24,{2;4}
HAT[912;9],912,8,b,Cay,2,solv,76,76,tight,1,12,[76],12,24,{2;4}
HAT[912;10],912,8,b,Cay,2,solv,76,76,tight,1,12,[76],12,24,{2;4}
HAT[912;11],912,8,b,Cay,2,solv,76,76,tight,1,12,[76],12,24,{2;4}
HAT[912;12],912,8,b,Cay,2,solv,38,19,---,2,12,[38;76],12,12,{}
HAT[912;13],912,8,b,Cay,2,solv,38,19,---,2,12,[38;76],24,24,{4}
HAT[912;14],912,6,b,Cay,2,solv,152,152,tight,1,6,[152],6,48,{2;4}
HAT[912;15],912,6,b,Cay,2,solv,152,152,tight,1,6,[152],6,48,{2;4}
HAT[912;16],912,8,b,Cay,2,solv,152,152,tight,1,6,[152],12,48,{2;4}
HAT[912;17],912,8,b,Cay,2,solv,152,152,tight,1,6,[152],12,48,{2;4}
HAT[912;18],912,6,b,Cay,2,solv,76,38,---,2,6,[76;152],6,12,{}
HAT[912;19],912,6,b,Cay,2,solv,76,38,---,2,6,[76;152],6,12,{}
HAT[912;20],912,6,b,Cay,2,solv,76,38,---,2,6,[76;152],6,6,{}
HAT[912;21],912,6,b,Cay,2,solv,76,38,---,2,6,[76;152],12,12,{}
HAT[915;1],915,6,nb,Cay,2,solv,61,61,tight,1,15,[61],15,30,{2}
HAT[915;2],915,8,nb,Cay,2,solv,61,61,tight,1,15,[61],15,30,{2}
HAT[915;3],915,8,nb,Cay,2,solv,61,61,tight,1,15,[61],15,30,{2}
HAT[915;4],915,8,nb,Cay,2,solv,61,61,tight,1,15,[61],15,30,{2}
HAT[915;5],915,8,nb,Cay,2,solv,61,61,tight,1,15,[61],15,30,{2}
HAT[915;6],915,8,nb,Cay,2,solv,61,61,tight,1,15,[61],15,30,{2}
HAT[915;7],915,8,nb,Cay,2,solv,61,61,tight,1,15,[61],15,30,{2}
HAT[915;8],915,6,nb,Cay,2,solv,305,305,tight,1,3,[305],6,15,{2;4}
HAT[915;9],915,8,nb,Cay,2,solv,183,183,tight,1,5,[183],10,15,{2;4}
HAT[915;10],915,8,nb,Cay,2,solv,183,183,tight,1,5,[183],10,15,{2;4}
HAT[918;1],918,4,b,n-Cay,2,solv,51,17,---,2,2,[51;459],4,12,{}
HAT[918;2],918,6,b,Cay,2,solv,9,9,tight,1,102,[9],102,306,{1;2;3;4}
HAT[918;3],918,8,b,Cay,2,solv,153,153,tight,1,6,[153],18,102,{2;3;4}
HAT[918;4],918,6,b,Cay,2,solv,153,153,tight,1,6,[153],6,306,{1;2;3;4}
HAT[920;1],920,8,b,Cay,2,solv,115,115,tight,1,8,[115],8,184,{2;4}
HAT[920;2],920,4,b,Cay,2,solv,230,230,tight,1,4,[230],4,92,{2;4}
HAT[920;3],920,8,b,Cay,2,solv,230,230,tight,1,4,[230],8,184,{2;4}
HAT[921;1],921,3,nb,Cay,2,solv,307,307,tight,1,3,[307],3,6,{2}
HAT[924;1],924,6,nb,Cay,2,solv,14,7,---,2,33,[14;28],33,66,{}
HAT[924;2],924,6,nb,Cay,2,solv,154,77,---,2,3,[154;308],6,33,{}
HAT[924;3],924,6,b,Cay,2,solv,7,7,tight,1,132,[7],132,132,{2}
HAT[924;4],924,8,b,Cay,2,solv,77,77,tight,1,12,[77],12,132,{2;4}
HAT[924;5],924,8,b,Cay,2,solv,77,77,tight,1,12,[77],12,132,{2;4}
HAT[924;6],924,8,b,Cay,2,solv,14,14,tight,1,66,[14],66,132,{2;4}
HAT[924;7],924,8,b,Cay,2,solv,154,154,tight,1,6,[154],12,66,{2;4}
HAT[924;8],924,6,b,Cay,2,solv,154,154,tight,1,6,[154],6,132,{2;4}
HAT[924;9],924,8,b,Cay,2,solv,14,14,tight,1,66,[14],66,132,{2;4}
HAT[924;10],924,8,b,Cay,2,solv,154,154,tight,1,6,[154],12,66,{2;4}
HAT[927;1],927,6,nb,Cay,2,solv,103,103,tight,1,9,[103],9,18,{2}
HAT[927;2],927,3,nb,Cay,2,solv,309,309,tight,1,3,[309],3,6,{2}
HAT[928;1],928,8,b,Cay,2,solv,116,116,tight,1,8,[116],8,8,{2;4}
HAT[928;2],928,8,b,Cay,2,solv,116,116,tight,1,8,[116],16,16,{2;4}
HAT[928;3],928,4,b,Cay,2,solv,232,232,tight,1,4,[232],4,16,{2}
HAT[928;4],928,8,b,Cay,2,solv,232,232,tight,1,4,[232],8,16,{2}
HAT[928;5],928,4,b,Cay,2,solv,116,58,---,2,4,[116;232],4,8,{}
HAT[928;6],928,4,b,Cay,2,solv,232,232,tight,1,4,[232],4,16,{2}
HAT[928;7],928,8,b,Cay,2,solv,232,232,tight,1,4,[232],8,16,{2}
HAT[928;8],928,4,b,Cay,2,solv,58,29,---,3,4,[58;116;232],4,8,{}
HAT[930;1],930,6,b,Cay,2,solv,31,31,tight,1,30,[31],30,30,{2}
HAT[930;2],930,8,b,Cay,2,solv,31,31,tight,1,30,[31],30,30,{2}
HAT[930;3],930,6,b,Cay,2,solv,31,31,tight,1,30,[31],30,30,{2}
HAT[930;4],930,8,b,Cay,2,solv,31,31,tight,1,30,[31],30,30,{2}
HAT[930;5],930,8,b,Cay,2,solv,31,31,tight,1,30,[31],30,30,{2}
HAT[930;6],930,8,b,Cay,2,solv,31,31,tight,1,30,[31],30,30,{2}
HAT[930;7],930,6,b,Cay,2,solv,31,31,tight,1,30,[31],30,30,{2}
HAT[930;8],930,6,b,Cay,2,solv,155,155,tight,1,6,[155],6,30,{2;4}
HAT[930;9],930,6,b,Cay,2,solv,155,155,tight,1,6,[155],6,30,{2;4}
HAT[930;10],930,8,b,Cay,2,solv,93,93,tight,1,10,[93],10,30,{2;4}
HAT[930;11],930,6,b,Cay,2,solv,93,93,tight,1,10,[93],10,30,{2;4}
HAT[930;12],930,8,b,Cay,2,solv,93,93,tight,1,10,[93],10,30,{2;4}
HAT[930;13],930,8,b,Cay,2,solv,93,93,tight,1,10,[93],10,30,{2;4}
HAT[932;1],932,8,b,n-Cay,2,solv,233,233,tight,1,4,[233],8,8,{2}
HAT[935;1],935,6,nb,Cay,2,solv,11,11,tight,1,85,[11],85,170,{2}
HAT[935;2],935,6,nb,Cay,2,solv,11,11,tight,1,85,[11],85,170,{2}
HAT[935;3],935,8,nb,Cay,2,solv,187,187,tight,1,5,[187],10,85,{2;4}
HAT[935;4],935,8,nb,Cay,2,solv,187,187,tight,1,5,[187],10,85,{2;4}
HAT[936;1],936,8,b,Cay,2,solv,39,13,---,2,8,[39;117],8,104,{}
HAT[936;2],936,4,b,Cay,2,solv,26,13,---,3,4,[26;78;234],4,12,{}
HAT[936;3],936,8,b,Cay,2,solv,4,1,loose,2,26,[4;36],52,104,{}
HAT[936;4],936,8,b,Cay,2,solv,52,13,---,2,2,[52;468],8,52,{}
HAT[936;5],936,4,b,Cay,2,solv,52,13,---,2,2,[52;468],4,104,{}
HAT[936;6],936,6,b,Cay,2,solv,26,13,---,2,18,[26;52],18,18,{}
HAT[936;7],936,6,b,Cay,2,solv,39,13,---,2,6,[39;156],6,12,{}
HAT[936;8],936,6,b,Cay,2,solv,39,13,---,2,6,[39;156],6,12,{}
HAT[936;9],936,6,b,Cay,2,solv,78,39,---,2,6,[78;156],6,6,{}
HAT[936;10],936,6,b,Cay,2,solv,78,39,---,2,6,[78;156],6,6,{}
HAT[936;11],936,8,b,n-Cay,2,solv,26,13,---,2,18,[26;52],36,36,{}
HAT[936;12],936,6,b,Cay,2,solv,13,13,tight,1,72,[13],72,72,{2}
HAT[936;13],936,6,b,Cay,2,solv,13,13,tight,1,72,[13],72,72,{2}
HAT[936;14],936,8,b,Cay,2,solv,39,39,tight,1,24,[39],24,24,{2}
HAT[936;15],936,6,b,Cay,2,solv,39,39,tight,1,24,[39],24,24,{2}
HAT[936;16],936,6,b,Cay,2,solv,39,39,tight,1,24,[39],24,24,{2}
HAT[936;17],936,8,b,Cay,2,solv,39,39,tight,1,24,[39],24,24,{2}
HAT[936;18],936,8,b,Cay,2,solv,39,39,tight,1,24,[39],24,24,{2;4}
HAT[936;19],936,8,b,Cay,2,solv,117,117,tight,1,8,[117],8,72,{2;4}
HAT[936;20],936,8,b,Cay,2,solv,26,26,tight,1,36,[26],36,36,{2}
